series,series_abr,card_num,name,type,class,race,professions,talent,faction,type_tags,rarity,cost,cost_modifier,attack,strike_cost,damage_type,defense,health,rules,wowtcgdb_id,card_image,series_type,ally_faction,talent_restrictions,race_restrictions,profession_restrictions,reputation_restrictions
Heroes of Azeroth,HoA,106,Chain Lightning,Ability,Shaman,,,Elemental,Neutral,,R,5,,0,,Nature,0,0,Your hero deals 3 nature damage to target hero or ally. Your hero may deal 2 nature damage to another hero or ally. Your hero may deal 1 nature damage to another hero or ally.,166,HoA_106.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,107,Earthbind Totem,Ability,Shaman,,,Elemental,Neutral,Instant Earth Totem (1),U,2,,0,,,0,0,"Totem (Can be attacked or targeted like an ally.)
Ongoing: Opposing allies can't ready during their controllers' ready step.",167,HoA_107.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,108,Elemental Focus,Ability,Shaman,,,Elemental,Neutral,Talent ,R,2,,0,,,0,0,"Elemental Hero Required
Ongoing: You pay 1 less to play Elemental abilities, to a minimum of 1.",278,HoA_108.jpg,Core,Neutral,Elemental,,,
Heroes of Azeroth,HoA,109,Frost Shock,Ability,Shaman,,,Elemental,Neutral,Instant  ,C,2,,0,,Frost,0,0,Your hero deals 2 frost damage to target hero or ally. A character dealt damage this way can't attack or protect this turn.,170,HoA_109.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,110,Ghost Wolf,Ability,Shaman,,,Enhancement,Neutral,,U,2,,0,,,0,0,"Ongoing: Exhaust your hero >>> If your hero is defending, remove all attacking allies from combat.",168,HoA_110.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,111,Healing Stream Totem,Ability,Shaman,,,Restoration,Neutral,Instant Water Totem (1),U,1,,0,,,0,0,"Totem (Can be attacked or targeted like an ally.)
Ongoing: At the start of each turn, Healing Stream Totem heals 1 damage from each hero and ally in your party.",279,HoA_111.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,112,Healing Wave,Ability,Shaman,,,Restoration,Neutral,,C,3,,0,,,0,0,Your hero heals 8 damage from target hero or ally.,293,HoA_112.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,113,Lightning Bolt,Ability,Shaman,,,Elemental,Neutral,,C,3,,0,,Nature,0,0,Your hero deals 4 nature damage to target hero or ally.,280,HoA_113.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,114,Purge,Ability,Shaman,,,Elemental,Neutral,Instant  ,U,1,,0,,,0,0,Destroy target ability unless it's attached to a friendly hero or ally.,169,HoA_114.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,115,Rockbiter Weapon,Ability,Shaman,,,Enhancement,Neutral,Instant  ,R,2,,0,,,0,0,"Attach to one of your Melee weapons.
Ongoing: Attached weapon has +2 ATK. 
Your hero has protector.",340,HoA_115.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,116,Searing Totem,Ability,Shaman,,,Elemental,Neutral,Instant Fire Totem (1),U,2,,0,,Fire,0,0,"Totem (Can be attacked or targeted like an ally.)
Ongoing: At the start of each turn, Searing Totem deals 1 fire damage to target hero or ally.",140,HoA_116.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,117,Totemic Call,Ability,Shaman,,,Elemental,Neutral,Instant  ,R,4,,0,,Fire,0,0,"For each type of Totem you have, do the following:
Air: Ready your hero and one of your Melee weapons.
Earth: Allies in your party have +1 ATK this turn.
Fire: Your hero deals 2 fire damage to target hero or ally.
Water: Draw two cards.",358,HoA_117.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,118,Windfury Totem,Ability,Shaman,,,Enhancement,Neutral,Instant Air Totem (1),R,4,,0,,,0,0,"Totem (Can be attacked or targeted like an ally.)
Ongoing: When each hero or ally in your party attacks for the first time each turn, you may pay 1. If you do, ready that character.",80,HoA_118.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,119,Windfury Weapon,Ability,Shaman,,,Enhancement,Neutral,Instant  ,R,2,,0,,,0,0,"Attach to one of your Melee weapons.
Ongoing: When you strike with attached weapon for the first time each turn, you may pay 1. If you do, ready that weapon and your hero.",284,HoA_119.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,120,Corruption,Ability,Warlock,,,Affliction,Neutral,Instant  ,U,2,,0,,Shadow,0,0,"Attach to target hero or ally.
Ongoing: At the start of your turn, your hero deals 1 shadow damage to attached character. 
When attached character is destroyed, its controller discards a card.",213,HoA_120.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,121,Curse of Agony,Ability,Warlock,,,Affliction,Neutral,Instant Curse ,R,5,,0,,Shadow,0,0,"Attach to target hero or ally.
Ongoing: At the start of your turn, put an agony counter on Curse of Agony, then your hero deals 1 shadow damage to attached character for each agony counter on Curse of Agony.",174,HoA_121.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,122,Dark Pact ,Ability,Warlock,,,Affliction,Neutral,Talent ,R,2,,0,,,0,0,"Affliction Hero Required
As an additional cost to play Dark Pact, destroy one of your Pets.
Draw X cards, where X is the cost of the Pet you destroyed.",196,HoA_122.jpg,Core,Neutral,Affliction,,,
Heroes of Azeroth,HoA,123,Fear,Ability,Warlock,,,Affliction,Neutral,,C,1,,0,,,0,0,Put target opposing ally into its owner's hand.,173,HoA_123.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,124,Forbidden Knowledge,Ability,Warlock,,,Demonology,Neutral,,R,8,,0,,,0,0,"Remove your deck from the game.
Ongoing: If you would draw a card, choose a card you removed and put it into your hand instead.",17,HoA_124.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,125,Grimdron,Ally,Warlock,Demon,,,Neutral,Pet (1),U,1,,0,,Fire,0,1,"Elusive
Pay 1, [Exhaust] >>> Grimdron deals 1 fire damage to target hero or ally.",326,HoA_125.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,126,Helwin,Ally,Warlock,Demon,,,Neutral,Pet (1),R,4,,2,,Shadow,0,2,"You may choose not to ready Helwen during your ready step.
[Exhaust] >>> While Helwen remains exhausted, you control target ally.",63,HoA_126.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,127,Infernal,Ally,Warlock,Demon,,,Neutral,Pet (1),R,6,,6,,Fire,0,6,"At the start of your turn, discard a card, or target opponent gains control of Infernal.
At the end of your turn, Infernal deals 1 fire damage to each opposing hero and ally.",190,HoA_127.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,128,Life Tap,Ability,Warlock,,,Affliction,Neutral,Instant  ,U,2,,0,,,0,0,"As an additional cost to play Life Tap, put 2 damage on your hero. Draw two cards.",171,HoA_128.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,129,Rain of Fire,Ability,Warlock,,,Destruction,Neutral,,R,4,,0,,Fire,0,0,"Ongoing: At the start of your turn, pay 4 or destroy Rain of Fire.
At the end of your turn, your hero deals 1 fire damage to each opposing hero and ally.",172,HoA_129.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,130,Sarmoth,Ally,Warlock,Demon,,,Neutral,Pet (1),C,3,,1,,Shadow,0,5,Opposing heroes and allies that can attack Sarmoth can attack only Sarmoth.,330,HoA_130.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,131,Sever the Cord,Ability,Warlock,,,Demonology,Neutral,Instant  ,C,2,,0,,,0,0,"As an additional cost to play Sever the Cord, destroy an ally in your party.
Destroy target ally.",356,HoA_131.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,132,Shadow Bolt,Ability,Warlock,,,Destruction,Neutral,,U,3,,0,,Shadow,0,0,"Your hero deals 3 shadow damage to target hero or ally. When that character is destroyed this turn, its controller discards a card.",21,HoA_132.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,133,Soul Link,Ability,Warlock,,,Demonology,Neutral,Talent ,R,4,,0,,,0,0,"Demonology Hero Required
Ongoing: Put 1 damage on an ally in your party >>> Prevent the next 1 damage that would be dealt to your hero this turn.",339,HoA_133.jpg,Core,Neutral,Demonology,,,
Heroes of Azeroth,HoA,134,Steal Essence,Ability,Warlock,,,Affliction,Neutral,Instant  ,U,2,,0,,Shadow,0,0,Your hero deals 2 shadow damage to target hero or ally and heals 1 damage from itself for each damage dealt.,357,HoA_134.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,135,Battle Shout,Ability,Warrior,,,Fury,Neutral,Instant Shout ,C,3,,0,,,0,0,Ongoing: Allies in your party have +1 ATK.,77,HoA_135.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,136,Berserker Stance ,Ability,Warrior,,,Fury,Neutral,Stance (1),R,3,,0,,,0,0,"Ongoing: If your hero would deal damage, it deals that amount of damage plus 1 instead.
If your hero would be dealt damage, it is dealt that amount of damage plus 1 instead.",281,HoA_136.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,137,Charge ,Ability,Warrior,,,Arms,Neutral,,U,1,,0,,,0,0,"Exhaust target hero or ally.
Draw a card.",12,HoA_137.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,138,Cleave,Ability,Warrior,,,Arms,Neutral,,R,4,,0,,Melee,0,0,"Your hero deals X melee damage to each of up to two target allies, where X is 1 plus the ATK of one of your Melee weapons.",185,HoA_138.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,139,Defensive Stance ,Ability,Warrior,,,Protection,Neutral,Stance (1),R,3,,0,,,0,0,"Ongoing: Your hero has protector.
If your hero would deal damage, prevent 1 of that damage. 
If your hero would be dealt damage, prevent 1 of that damage.",346,HoA_139.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,140,Demoralizing Shout,Ability,Warrior,,,Fury,Neutral,Instant Shout ,U,3,,0,,,0,0,Ongoing: Opposing allies have -1 ATK.,69,HoA_140.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,141,Execute,Ability,Warrior,,,Fury,Neutral,Instant  ,C,1,,0,,,0,0,Destroy target ally with damage on it.,100,HoA_141.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,142,Heroic Strike,Ability,Warrior,,,Arms,Neutral,,U,1,,0,,,0,0,Your weapons have +3 ATK this turn.,282,HoA_142.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,143,Last Stand,Ability,Warrior,,,Protection,Neutral,Instant Talent ,R,1,,0,,,0,0,"Protection Hero Required
Ongoing: Your hero has +20 health.
At the start of your turn, discard two cards or destroy Last Stand.",175,HoA_143.jpg,Core,Neutral,Protection,,,
Heroes of Azeroth,HoA,144,Mocking Blow,Ability,Warrior,,,Arms,Neutral,Instant  ,R,1,,0,,Melee,0,0,"Your hero deals 1 melee damage to target hero or ally. This turn, that character must attack if able and can attack only your hero.",78,HoA_144.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,145,Mortal Strike,Ability,Warrior,,,Arms,Neutral,Instant Talent ,R,2,,0,,Melee,0,0,"Arms Hero Required
Your hero deals X melee damage to target hero or ally, where X is 1 plus the ATK of one of your Melee weapons. That character can't be healed this turn.",110,HoA_145.jpg,Core,Neutral,Arms,,,
Heroes of Azeroth,HoA,146,Rend ,Ability,Warrior,,,Arms,Neutral,Instant  ,C,1,,0,,Melee,0,0,"Attach to target hero or ally.
Ongoing: At the start of your turn, your hero deals 1 melee damage to attached character.",283,HoA_146.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,147,Shield Bash ,Ability,Warrior,,,Fury,Neutral,Instant  ,R,3,,0,,,0,0,"You may exhaust one of your Shields rather than pay Shield Bash's cost.
Your hero deals 1 damage to target hero or ally. If you targeted a hero, you may interrupt an ability card played by its controller.",176,HoA_147.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,148,Stalwart Protector,Ability,Warrior,,,Protection,Neutral,Instant  ,U,1,,0,,,0,0,Ongoing: Your hero has protector.,324,HoA_148.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,149,Sunder Armor,Ability,Warrior,,,Protection,Neutral,Instant  ,U,1,,0,,,0,0,Destroy target armor.,88,HoA_149.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,150,Face Smash,Ability,Any,,,,Alliance,Instant  ,C,4,,0,,,0,0,"Target ally has ""[Exhaust] >>> Destroy target ally"" this turn.",227,HoA_150.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,151,From the Shadows,Ability,Any,,,,Alliance,,R,5,,0,,,0,0,Ongoing: All allies have elusive.,269,HoA_151.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,152,Sneak,Ability,Any,,,,Alliance,Instant  ,C,1,,0,,,0,0,Target ally has elusive this turn. (It can't be attacked.),270,HoA_152.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,153,Into the Fray,Ability,Any,,,,Horde,,C,1,,0,,,0,0,Target ally in your party has ferocity this turn. (It can attack immediately.),334,HoA_153.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,154,Lust for Battle,Ability,Any,,,,Horde,,R,4,,0,,,0,0,Ongoing: All allies have ferocity.,338,HoA_154.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,155,Skewer,Ability,Any,,,,Horde,Instant  ,C,4,,0,,,0,0,Choose an ally in your party. It deals damage equal to its ATK to target ally.,295,HoA_155.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,156,Burn Away,Ability,Any,,,,Neutral,,C,3,,0,,,0,0,Destroy target ability.,359,HoA_156.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,157,Call the Spirit,Ability,Any,,,,Neutral,,C,2,,0,,,0,0,Put target ally card from your graveyard into your hand.,360,HoA_157.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,158,Caught Off-Guard,Ability,Any,,,,Neutral,Instant  ,C,1,,0,,,0,0,Target hero or ally has -2 ATK this turn.,361,HoA_158.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,159,Exhaustion,Ability,Any,,,,Neutral,Instant  ,C,2,,0,,,0,0,Exhaust target ally.,292,HoA_159.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,160,Fall Back,Ability,Any,,,,Neutral,Instant  ,C,2,,0,,,0,0,Put target ally from your party into its owner's hand.,316,HoA_160.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,161,Guard Duty,Ability,Any,,,,Neutral,Instant  ,C,2,,0,,,0,0,"Attach to target ally.
Ongoing: Attached ally has protector.",362,HoA_161.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,162,Interest You in a Pint?,Ability,Any,,,,Neutral,,C,3,,0,,,0,0,"Attach to target ally.
Ongoing: Attached ally can't attack.",363,HoA_162.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,163,Lie in Wait,Ability,Any,,,,Neutral,Instant  ,C,1,,0,,,0,0,"Target ally has +1 ATK this turn.
Target ally has -1 ATK this turn.",56,HoA_163.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,164,On Your feet,Ability,Any,,,,Neutral,Instant  ,C,3,,0,,,0,0,"Play On Your Feet only on an opponent's turn.
Ready target ally in your party. It has protector this turn.",364,HoA_164.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,165,Quick Strike,Ability,Any,,,,Neutral,Instant  ,C,3,,0,,Melee,0,0,Your hero deals 2 melee damage to target hero or ally.,365,HoA_165.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,166,Rally the Troops,Ability,Any,,,,Neutral,Instant  ,C,3,,0,,,0,0,Allies in your party have +1 ATK this turn.,366,HoA_166.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,167,Rise to the Challenge,Ability,Any,,,,Neutral,,E,15,,0,,,0,0,"Attach to your hero and remove all damage from it.
Draw cards until you reach your maximum hand size.
Ongoing: Your hero has +10 health.",52,HoA_167.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,168,Shattering Blow,Ability,Any,,,,Neutral,,C,4,,0,,,0,0,Destroy target equipment.,367,HoA_168.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,169,Spirit Healer,Ability,Any,,,,Neutral,,E,8,,0,,,0,0,"Ongoing: At the end of each player's turn, that player may put an ally card from his graveyard into play with damage on it equal to its health minus 1.",51,HoA_169.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,170,Sudden Reversal,Ability,Any,,,,Neutral,Instant  ,C,1,,0,,,0,0,Target ally has +4 ATK while defending this turn.,297,HoA_170.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,171,Vanquish,Ability,Any,,,,Neutral,,C,4,,0,,,0,0,Destroy target ally.,13,HoA_171.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,172,Withdraw,Ability,Any,,,,Neutral,Instant  ,C,3,,0,,,0,0,Put target ally into its owner's hand.,333,HoA_172.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,173,Acolyte Demia,Ally,Warlock,Human,,,Alliance,,U,6,,3,,Shadow,0,6,"Pay 1, Put 1 damage on Acolyte Demia >>> Demia deals 1 shadow damage to target hero or ally. Use only on your turn.",318,HoA_173.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,174,Adept Breton,Ally,Mage,Human,,,Alliance,,U,2,,1,,Arcane,0,1,"Pay 3, [Exhaust] >>> Adept Breton deals 1 arcane damage to each opposing hero and ally.",323,HoA_174.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,175,Anika Berlyn,Ally,Paladin,Human,,,Alliance,,U,6,,5,,Melee,0,6,,103,HoA_175.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,176,Apprentice Teep,Ally,Mage,Gnome,,,Alliance,,U,1,,2,,Frost,0,1,Elusive (Can't be attacked.),116,HoA_176.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,177,Augustus Corpsemonger,Ally,Warlock,Human,,,Alliance,,R,5,,3,,Shadow,0,4,"[Exhaust], Remove three ally cards in your graveyard from the game >>> Destroy target ally.",342,HoA_177.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,178,Bizzik Sparkcog,Ally,Warlock,Gnome,,,Alliance,,U,4,,2,,Fire,0,4,"[Exhaust], Destroy an ally in your party >>> Draw a card.",327,HoA_178.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,179,Braxiss the Sleeper,Ally,Druid,Night Elf,,,Alliance,,U,6,,6,,Melee,0,4,Elusive,133,HoA_179.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,180,Crazy Igvand,Ally,Warrior,Dwarf,,,Alliance,,C,2,,0,,Melee,0,6,Protector,70,HoA_180.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,181,Donna Calister,Ally,Warrior,Human,,,Alliance,,U,5,,1,,Melee,0,7,"Protector
When an opposing hero or ally attacks, ready Donna Calister.",256,HoA_181.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,182,Dorric the Martyr,Ally,Paladin,Dwarf,,,Alliance,,C,1,,1,,Holy,0,2,"Pay 1, Destroy Dorric >>> Dorric heals all damage from target ally.",332,HoA_182.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,183,Freya Lightsworn,Ally,Priest,Dwarf,,,Alliance,,C,2,,2,,Holy,0,2,[Exhaust] >>> Freya Lightsworn heals 3 damage from target hero or ally.,287,HoA_183.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,184,"Galahandra, Keeper of the Silent Grove",Ally,Druid,Night Elf,,,Alliance,,C,2,,0,,Nature,0,1,"Elusive
Pay 1, [Exhaust] >>> Exhaust target ally.",26,HoA_184.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,185,Galway Streamwhistle,Ally,Warrior,Gnome,,,Alliance,,U,1,,1,,Melee,0,1,[Exhaust] >>> Ready your hero and one of your weapons.,286,HoA_185.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,186,Grint Sundershot,Ally,Hunter,Dwarf,,,Alliance,,C,3,,3,,Ranged,0,2,Opponents can't strike with weapons on your turn.,64,HoA_186.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,187,Hannah the Unstoppable,Ally,Rogue,Human,,,Alliance,,C,5,,3,,Melee,0,3,Opposing heroes and allies can't protect.,329,HoA_187.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,188,Ironforge Guards,Ally,Warrior,Dwarf,,,Alliance,Unlimited,C,2,,1,,Melee,0,1,Ironforge Guards has +1 health for each other ally named Ironforge Guards in your party.,86,HoA_188.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,189,Kailis Truearc,Ally,Hunter,Night Elf,,,Alliance,,R,1,,1,,Ranged,0,1,Kailis Truearc has +2 ATK and +2 health while there are four or more allies in your party.,18,HoA_189.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,190,Kena Shadowbrand,Ally,Warlock,Gnome,,,Alliance,,C,3,,1,,Shadow,0,3,"[Exhaust], Put 1 damage on Kena Shadowbrand >>> Draw a card.",137,HoA_190.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,191,King Magni Bronzebeard,Ally,Warrior,Dwarf,,,Alliance,Unique,E,9,,6,,Melee,0,8,"At the end of each turn, put an Alliance Dwarf Warrior ally token with 1 ATK and 1 health into play.
Dwarves in your party have protector.",8,HoA_191.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,192,Kor Cindervein,Ally,Paladin,Dwarf,,,Alliance,,C,3,,3,,Melee,0,3,,124,HoA_192.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,193,Kryton Barleybeard,Ally,Priest,Dwarf,,,Alliance,,U,1,,2,,Holy,0,1,"Pay 2, Destroy Kryton Barleybeard >>> Put target ability into its owner's hand.",106,HoA_193.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,194,Lady Courtney Noel,Ally,Priest,Human,,,Alliance,,C,3,,1,,Holy,0,4,[Exhaust] >>> Lady Courtney Noel heals 1 damage from each hero and ally in your party.,291,HoA_194.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,195,Lady Jaina Proudmoore,Ally,Mage,Human,,,Alliance,Unique,E,8,,7,,Frost,0,4,Opposing allies can't attack.,85,HoA_195.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,196,Lafiel,Ally,Priest,Night Elf,,,Alliance,,C,6,,4,,Shadow,0,5,"Pay 2, [Exhaust] >>> Destroy target ability.",368,HoA_196.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,197,Latro Abiectus,Ally,Rogue,Night Elf,,,Alliance,,C,2,,3,,Melee,0,2,Elusive (Can't be attacked.),29,HoA_197.jpg,Core,Neutral,,,,
Heroes of Azeroth,HoA,198,Leeroy Jenkins,Ally,Paladin,Human,,,Alliance,,E,4,,6,,Melee,0,1,"When Leeroy Jenkins enters play, exhaust all other allies in your party. They can't ready during your next ready step.
Say ""Leeeerooooy Jenkins!"" >>> Leeroy has ferocity this turn.",27,HoA_198.jpg,Core,Neutral,,,,
